Username,Produk,Review,Rating,ReviewAt
user_23653,Powerbank,Suka banget sama produk ini.,5,2023-01-20
azaleaputri1717,Dompet Shopie Martin Wanita W2374B7,Bagus bgt pkoknya😍😍😍😍,5,2025-05-30 21:24
user_4444,Tas Wanita,Tidak direkomendasikan sama sekali.,1,2023-12-19
laila79,Keyboard Mechanical,"Produk bagus, bahan adem dan sesuai gambar.",5,2025-06-02
user_3236,Mouse Wireless,Barang rusak saat diterima.,2,2024-03-04
user_7417,Sepatu Sneakers,Sangat kecewa dengan produk ini.,1,2024-02-04
user_17652,Rak Sepatu,Suka banget sama produk ini.,4,2023-09-17
user_11729,Headset Gaming,Penjual sangat ramah dan fast respon.,4,2024-12-07
user_4458,Kaos Polos,Ukuran pas dan sesuai pesanan.,4,2024-07-09
ajionopudjiastuti,Sandals Pria,"Harga terjangkau, kualitas mantap!",5,2024-09-16
user_10340,Kemeja Pria,"Pelayanan cepat, packing aman, produk oke!",5,2024-09-13
user_17202,Kaos Polos,Kualitas sangat buruk.,2,2023-04-09
iiswahyudi,Jaket Hoodie,"Harga terjangkau, kualitas mantap!",5,2024-12-03
user_24011,Lampu Tidur,Penjual tidak merespon chat.,1,2024-12-15
user_5977,Kaos Polos,Barang rusak saat diterima.,2,2024-12-30
eka_maya,Sponge Mandi / Bath Spons / Sabut Spon Shower Puff / Sikat Tubuh Badan,kecil banget,2,2025-06-05 11:15
wkurniawan,Celana Jeans,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2025-04-17
user_23606,Smartphone Android,Pengiriman sangat lama.,2,2024-10-16
user_19676,Headset Gaming,Barang original dan berkualitas.,5,2023-08-20
k*****4,Gosh Avellino 463 Sandal Flat,cakepppp bahannya jelly,5,2025-06-15 12:43
prabowokartika,Jam Tangan Digital,"Warnanya cantik dan tahan lama, puas banget!",4,2024-09-17
hutasoithardi,Kemeja Polos,Barang sampai dengan aman dan cepat.,5,2024-12-28
user_20213,Powerbank,Sesuai dengan rating dan review yang saya baca.,4,2023-03-22
user_18525,Rak Sepatu,Sudah komplain tapi tidak ada solusi.,1,2024-01-27
user_6065,Flashdisk 64GB,Sangat kecewa dengan produk ini.,2,2024-11-07
epuspita,Kaos Oblong,"Harga terjangkau, kualitas mantap!",5,2025-06-03
user_18390,Kaos Polos,Baru dipakai sebentar sudah rusak.,2,2023-10-17
user_3629,Kursi Lipat,Rating tinggi tapi kualitas rendah.,2,2024-08-29
iswahyudiaurora,Parfum Unisex,Barang sampai dengan aman dan cepat.,5,2024-12-06
abdiiyang,Disney Double Strap MKBAS92 Sandal Wanita 121283595,"Desain:sangat menarik dan cantik
Keaslian:terjamin asli
Kenyamanan:nyaman sekali

Barung bagus, packingnya juga mantap. Alhamdulillah istri saya suka banget☺️",5,2025-06-11 22:15
user_24248,Skincare Serum,"Beli karena review bagus, ternyata zonk.",1,2023-05-07
radenanggraini,Tas Ransel,"Packing rapi banget, penjual ramah.",4,2024-09-17
user_9496,Parfum Wanita,Ukuran tidak sesuai deskripsi.,1,2024-03-22
pa209biam0,HijabChic Allium Orchid Purple Dress - Dress Lebaran Sarimbit Satin Motif Bunga Elegan Tali Pinggang,"Desain:Designnya bagus
Kenyamanan:nyaman
Kualitas:jahitan tidak rapi, benangnya keluar

Jahitan di bagian pergelangan tangan tidak rapi. Benang""nya pada berkeluaran. Padahal bajunya bagus, dengan harga yang cukup mahal bagi saya kenapa yang kerusakannya begitu jelas lewat di bagian quality control. 
Harusnya lebih teliti lagi saya kecewa beli baju mahal tapi dapatnya nggak banget",2,2025-05-13 11:02
user_17415,Meja Belajar,Ukuran tidak sesuai deskripsi.,2,2024-11-13
user_1403,Rak Sepatu,Produk tidak sesuai gambar.,1,2024-04-18
user_17,Flashdisk 64GB,Ukuran pas dan sesuai pesanan.,4,2023-10-02
user_9314,Rak Sepatu,Ukuran tidak sesuai deskripsi.,1,2023-05-16
user_13256,Jam Tangan Digital,Sudah komplain tapi tidak ada solusi.,1,2023-11-27
rachel93,Dompet Kulit,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2025-01-16
user_12401,Headset Gaming,Rating tinggi tapi kualitas rendah.,1,2024-08-01
user_8682,Smartphone Android,Kualitas sangat buruk.,1,2024-03-31
user_3318,Smartphone Android,Sangat puas dengan pelayanan toko ini.,5,2023-07-07
user_3836,Celana Jeans,"Mantap, gak nyesel beli di sini.",4,2024-10-25
user_2597,Lampu Tidur,Produk sangat bagus dan sesuai deskripsi!,4,2023-07-07
hasnaprabowo,Kemeja Polos,"Harga terjangkau, kualitas mantap!",5,2025-02-05
nasim72,Kaos Oblong,"Sudah belanja beberapa kali, selalu puas.",5,2024-09-14
user_14920,Powerbank,Sudah beli berkali-kali di sini dan selalu puas.,4,2023-05-26
user_18050,Buku Catatan,Worth it banget untuk harga segini.,5,2023-11-22
evasusanti,Jam Tangan Digital,"Pengiriman cepat, packing rapi. Recommended!",5,2024-12-21
user_22150,Kaos Polos,Sudah komplain tapi tidak ada solusi.,1,2024-01-13
user_24031,Rak Sepatu,"Barang palsu, bukan original.",1,2023-01-02
sitiplaystore122,SKINTIFIC - Ultra Cover Powder Foundation 9g |  Two Way Cake Pressed Powder Matte Bedak tabur Padat ori Compact Meratakan warna kulit with Carnosine Ectoin Squalane Silk TWC Powder cushion matte official biru cushion tahan lama blur,"Tekstur:hlus
Warna:pas
Kualitas:oke,tpi sayang bedak ny pecah hancur,jdy rubi bly ny,mna mau kmbaliin sush,ribet",1,2025-06-10 18:22
melanimalika,Headset Bluetooth,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-10-22
user_19555,Kaos Polos,Sudah beli berkali-kali di sini dan selalu puas.,4,2023-08-29
user_1701,Rak Sepatu,Ukuran tidak sesuai deskripsi.,1,2023-09-23
user_11699,Buku Catatan,Pengiriman sangat lama.,2,2024-09-05
user_4188,Powerbank,Packing asal-asalan.,1,2023-12-09
user_6409,Smartphone Android,Ukuran tidak sesuai deskripsi.,2,2023-06-17
user_13567,Keyboard Mechanical,Suka banget sama produk ini.,5,2023-04-01
user_2645,Keyboard Mechanical,Sudah komplain tapi tidak ada solusi.,1,2024-01-13
user_381,Kaos Polos,Sangat direkomendasikan untuk semua orang.,5,2023-08-31
user_17835,Kaos Polos,Packing asal-asalan.,1,2023-05-24
user_187,Jam Tangan Digital,"Servis buruk, tidak profesional.",2,2023-11-30
iiyurent96,SKINTIFIC - Perfect Stay Velvet Matte Cushion | Foundation Compact Oil-Control Waterproof Sweatproof Matte Finish Non-Comedogenic Poreless Blue Cushion Foundation Flawless BB&CC Cream Makeup High-Coverage Bedak Skin Tint,Pesanan tidak sesuai,2,2025-06-10 08:48
user_15109,Tas Wanita,Produk kotor dan tidak layak pakai.,2,2023-01-29
user_24247,Kemeja Pria,"Puas banget, terima kasih seller!",4,2023-05-01
q*****5,[BEST SELLING] BNB barenbliss Lily Makes Luminous Glow Tint Lip tint melembapkan berkilau berwarna alami dan tahan lama 12 jam,"Tekstur:TAHAN LAMAA GA LENGKETT
Warna:CERAHH BAGUS BGT
Cocok untuk:buat kulit bibir apapun cocokkk

AKU UDAHH BELII 10x lebihh BNB BANYAK NYAA LIP GLOW SHD 03 PIGGY PLUM SOALNYA WARNA NYAA COCOK BGTT PLSS GEMAYY, tanpaa ombre’ UDH KAYA DOUYIN",5,2025-06-15 12:33
user_24990,Celana Jeans,Terlalu mahal untuk kualitas seperti ini.,1,2024-08-08
user_6721,Flashdisk 64GB,Barang original dan berkualitas.,5,2023-05-29
user_23528,Keyboard Mechanical,Harga terjangkau dengan kualitas oke.,4,2024-09-14
user_2792,Makeup Set,Ukuran pas dan sesuai pesanan.,5,2024-10-08
ynajmudin,Dompet Kulit,"Respon penjual cepat, barang dikirim hari itu juga.",5,2024-10-15
ullyurmila,Gosh Lunaria 277 Sling Bag,"Sleting rusak, kacau ni penjual ngasi brang rusak 
Aduh",1,2025-06-04 09:08
lulut52,Sepatu Sneakers,"Sudah belanja beberapa kali, selalu puas.",5,2024-07-18
user_13713,Mouse Wireless,Packing asal-asalan.,2,2024-12-23
user_23757,Kursi Lipat,Barang rusak saat diterima.,1,2024-12-19
m*****a,Gosh Bolzano 490 Sneakers,"Kayak bekas dipakai, banyak noda. Yg noda merah tidak bisa hilang walau sudah dibersihkan. Barang diterima 19.52. Itu saya buka 20.30an..saya foto 20.50an. Jd kotor uda jelas bkn karena saya ya. Waktunya aja gak mungkin saya pakai buat jalan2 dulu kan. Sudah lah. Saya gak buat video unboxing karena percaya nama Gosh, tapi ternyata sebelum dikirim gak diperiksa dulu.",1,2025-06-12 10:47
a*****a,SKINTIFIC - 5X Ceramide Barrier Moisturizer Gel 30g | Cream pencerah Wajah Calming Whitening Brightening Dark Spot Pelembab Wajah Pemutih Wajah Facial Moisturizer Day Cream Night Cream Skincare BPOM Niacinamide with Centella Acid Sooth Sunburn,Pesan 2 tapi yg dikirim cuma 1,1,2025-06-08 13:10
j5jd3bdff9,BOSTANTEN Set Kombinasi Dompet PU Dan Sabuk Kulit Sapi Pria (Kotak+Tas Hadiah),"Desain:menarik
Warna:warna sesuai
Kualitas:terpercaya

Barang bagus ..sesuai yg di fhoto sangat puas",5,2025-06-12 19:17
user_21895,Rak Sepatu,Baru dipakai sebentar sudah rusak.,2,2023-09-14
anitapermatasari98,SKINTIFIC - Perfect Stay Velvet Matte Cushion | Foundation Compact Oil-Control Waterproof Sweatproof Matte Finish Non-Comedogenic Poreless Blue Cushion Foundation Flawless BB&CC Cream Makeup High-Coverage Bedak Skin Tint,Kapok beli disini enggak amanah gak sesuai pesanan yang dibeli cushion sama tempat kacanya malah dikirim refillnya😤😤,1,2025-06-10 07:36
jayadi41,Powerbank 10000mAh,"Sudah belanja beberapa kali, selalu puas.",4,2025-04-23
user_12931,Keyboard Mechanical,Suka banget sama produk ini.,5,2023-05-22
user_1762,Keyboard Mechanical,Sudah beli berkali-kali di sini dan selalu puas.,5,2024-05-02
user_16716,Smartphone Android,"Servis buruk, tidak profesional.",1,2023-01-25
kamaria71,Jam Tangan Digital,"Harga terjangkau, kualitas mantap!",5,2024-11-02
putrialdaferamarta,Korek Kuping 5 in 1 Set Pembersih Telinga - Ear Cleaner 5in1 Earpick Wax Ear Pick Care Tool Perawatan Ears MB - OX,"pesanan saya tidak datang, penjualnya tidak amanah dan tidak balas chat customer",1,2025-06-07 06:35
user_12765,Powerbank,Pengiriman sangat lama.,2,2023-01-14
user_3785,Kaos Polos,"Barang cacat, sangat mengecewakan.",2,2023-11-17
user_13414,Meja Belajar,Rating tinggi tapi kualitas rendah.,1,2023-11-22
luwar17,Mouse Wireless,"Sudah belanja beberapa kali, selalu puas.",5,2024-10-13
user_6171,Sepatu Sneakers,Warna dan bentuk persis seperti di gambar.,4,2024-03-15
user_23144,Parfum Wanita,"Puas banget, terima kasih seller!",5,2024-07-10
nurainibalapati,Dompet Kulit,Barang sampai dengan aman dan cepat.,5,2025-05-01
rahayu12,Headset Bluetooth,"Warnanya cantik dan tahan lama, puas banget!",4,2024-07-06
user_24009,Buku Catatan,Packing asal-asalan.,2,2024-06-10
tpangestu,Tumbler Stainless,Barang sampai dengan aman dan cepat.,5,2025-02-15
user_8217,Buku Catatan,"Barang cacat, sangat mengecewakan.",2,2024-12-07
user_10568,Tas Wanita,Barang rusak saat diterima.,1,2024-04-12
user_21650,Skincare Serum,Sangat kecewa dengan produk ini.,1,2023-02-14
user_22164,Skincare Serum,Produk kotor dan tidak layak pakai.,1,2023-09-05
daliono69,Parfum Unisex,"Packing rapi banget, penjual ramah.",4,2024-10-30
dasa90,Celana Jeans,"Warnanya cantik dan tahan lama, puas banget!",4,2024-11-05
user_24537,Meja Belajar,Ukuran tidak sesuai deskripsi.,1,2023-11-26
user_8567,Smartphone Android,"Pelayanan cepat, packing aman, produk oke!",4,2024-08-21
user_23421,Makeup Set,Kualitas di atas ekspektasi saya!,4,2023-04-15
user_19037,Celana Jeans,Rating tinggi tapi kualitas rendah.,2,2023-08-13
abu_azka,[​NEW ADVANCED FORMULA] SKINTIFIC - 5X Ceramide Serum Sunscreen SPF 50+ PA++++ 50ml | Melembapkan Hidrasi Lembap Sunblock Sun-Repair Invisible Serum 2-in-1 Skincare Sunscreen Skin True to Skin Sunscreen Aqua Sunblock Glowing Barrier,Pembelian ketiga disini... Secara produk ini kualitasnya oke dan cocok kami pakai... Tp QC kali ini buruk...Yang dipesan 2 pcs ceramide yg dikirim cm 1 pcs...,1,2025-06-10 21:43
user_16566,Celana Jeans,Sangat kecewa dengan produk ini.,2,2023-01-28
cayadisirait,Powerbank 10000mAh,"Sesuai deskripsi, kualitas oke dan tahan lama.",4,2025-03-03
user_13788,Kursi Lipat,Terlalu mahal untuk kualitas seperti ini.,1,2023-09-30
user_9579,Parfum Wanita,"Servis buruk, tidak profesional.",2,2024-11-23
nugrohojarwi,Parfum Unisex,"Warnanya cantik dan tahan lama, puas banget!",4,2025-03-31
csitompul,Kemeja Polos,"Sudah belanja beberapa kali, selalu puas.",4,2024-11-19
user_21574,Kaos Polos,"Barang cacat, sangat mengecewakan.",1,2024-01-17
user_18437,Parfum Wanita,Sangat direkomendasikan untuk semua orang.,4,2023-10-29
user_206,Flashdisk 64GB,"Mantap, gak nyesel beli di sini.",5,2024-07-03
user_14030,Keyboard Mechanical,Penjual tidak merespon chat.,1,2024-03-14
user_12821,Makeup Set,Sesuai dengan rating dan review yang saya baca.,5,2024-07-22
user_22084,Kursi Lipat,Worth it banget untuk harga segini.,4,2024-08-31
user_9354,Jam Tangan Digital,Sudah komplain tapi tidak ada solusi.,2,2023-12-17
user_14886,Buku Catatan,Packing asal-asalan.,1,2024-07-30
user_22646,Headset Gaming,Sesuai dengan rating dan review yang saya baca.,4,2023-06-13
cfirgantoro,Jam Tangan Digital,"Harga terjangkau, kualitas mantap!",5,2025-03-02
user_11493,Jam Tangan Digital,Harga terjangkau dengan kualitas oke.,5,2023-09-05
user_2108,Keyboard Mechanical,Pengiriman sangat lama.,1,2023-03-02
user_8261,Makeup Set,"Barang cacat, sangat mengecewakan.",2,2023-09-16
user_16061,Jam Tangan Digital,Produk kotor dan tidak layak pakai.,2,2023-08-25
user_10575,Mouse Wireless,Barang datang lebih cepat dari perkiraan.,5,2024-08-17
ipermadi,Tas Ransel,"Harga terjangkau, kualitas mantap!",4,2024-06-23
fmegantara,Kemeja Polos,"Warnanya cantik dan tahan lama, puas banget!",5,2025-06-02
user_21994,Kaos Polos,Barang datang lebih cepat dari perkiraan.,4,2024-04-11
lanjar74,Celana Jeans,"Sudah belanja beberapa kali, selalu puas.",4,2024-10-17
user_24061,Skincare Serum,Worth it banget untuk harga segini.,4,2024-09-11
rahmazain31,SKIN1004 Madagascar Centella Poremizing Light Gel Cream 75ml,"Tekstur:gel
Cocok untuk:pori2 besar
Keaslian:asli

pertama nyoba semoga cocok",5,2025-06-12 06:24
emaulana,Kaos Oblong,"Sudah belanja beberapa kali, selalu puas.",5,2025-06-06
user_2817,Kursi Lipat,Produk tidak sesuai gambar.,2,2023-12-18
user_8780,Buku Catatan,Ukuran tidak sesuai deskripsi.,1,2023-01-02
user_4147,Parfum Wanita,Sangat puas dengan pelayanan toko ini.,5,2023-12-18
user_11154,Headset Gaming,Barang original dan berkualitas.,4,2024-05-20
jhandayani,Parfum Unisex,"Packing rapi banget, penjual ramah.",5,2025-05-07
rahmathardiansyah,Parfum Unisex,Produk original dan kualitasnya premium.,5,2025-05-17
user_1306,Kursi Lipat,Kualitas sangat buruk.,1,2023-12-04
user_3668,Flashdisk 64GB,Barang original dan berkualitas.,5,2024-02-12
user_14201,Powerbank,Suka banget sama produk ini.,4,2024-08-25
user_560,Smartphone Android,Sangat puas dengan pelayanan toko ini.,4,2023-05-21
user_7207,Celana Jeans,Sudah komplain tapi tidak ada solusi.,1,2024-10-10
user_20001,Smartphone Android,Sangat puas dengan pelayanan toko ini.,5,2023-04-26
user_17162,Flashdisk 64GB,Kualitas sangat buruk.,1,2023-12-12
ayudiafahri,Fleurette | Sepatu Wanita | AIKO,Baguss cmn kebesaran aja,5,2025-04-30 08:17
arletta04,SKIN1004 Madagascar Centella Hyalu-Cica Brightening Toner 30ml,Pengemasan rapi.... pengiriman cepat.... terimakasih seller and Shopee,5,2025-06-12 10:00
dhinianandap06,Judydoll Pretty Blush Powder - 2gr (Multifungsi Blush On Dengan Blendable Formula Untuk Hasil Natural & Tahan Lama),"Tekstur:lembut mudah diaplikasi
Warna:pink rose
Desain:modern tp elegan

Bagus banget, mudah di blend luvv❤️",5,2025-06-11 22:44
user_18730,Jam Tangan Digital,Barang datang lebih cepat dari perkiraan.,4,2024-06-16
user_4757,Smartphone Android,Kualitas sangat buruk.,1,2023-06-28
user_8476,Sepatu Sneakers,Terlalu mahal untuk kualitas seperti ini.,2,2024-02-24
mustofabanawa,Lipstik Matte,"Packing rapi banget, penjual ramah.",5,2025-02-14
user_14517,Kemeja Pria,Tidak direkomendasikan sama sekali.,1,2023-08-26
yolandaharsana,Sepatu Sneakers,"Harga terjangkau, kualitas mantap!",5,2024-08-03
gsitompul,Sandals Pria,"Packing rapi banget, penjual ramah.",4,2024-07-16
m*****a,Gosh Bolzano 490 Sneakers,"Kayak bekas dipakai, banyak noda. Yg noda merah tidak bisa hilang walau sudah dibersihkan. Barang diterima 19.52. Itu saya buka 20.30an..saya foto 20.50an. Jd kotor uda jelas bkn karena saya ya. Waktunya aja gak mungkin saya pakai buat jalan2 dulu kan. Sudah lah. Saya gak buat video unboxing karena percaya nama Gosh, tapi ternyata sebelum dikirim gak diperiksa dulu.",1,2025-06-12 10:47
dsusanti,Celana Jeans,"Packing rapi banget, penjual ramah.",5,2024-12-21
kusmawatibala,Mouse Wireless,Produk original dan kualitasnya premium.,5,2025-06-09
user_20191,Parfum Wanita,Produk tidak sesuai gambar.,2,2023-02-10
user_3360,Parfum Wanita,"Servis buruk, tidak profesional.",1,2023-07-15
user_9384,Keyboard Mechanical,Packing asal-asalan.,2,2023-03-25
m*****5,SKIN1004 Madagascar Centella Hyalu-Cica Water-Fit Sun Serum SPF50 PA++++,"Tekstur:cream
Cocok untuk:dikulit saya cocok yg kombinasi
Berat:tidak berat

Buat lembab dan nyaman dipakai",5,2025-06-03 11:22
user_20644,Headset Gaming,Produk kotor dan tidak layak pakai.,2,2024-09-20
user_3630,Mouse Wireless,Penjual tidak merespon chat.,1,2024-05-11
namagacinthia,Kaos Oblong,Barang sampai dengan aman dan cepat.,5,2025-01-18
xpradipta,Sandals Pria,"Produk bagus, bahan adem dan sesuai gambar.",5,2024-06-25
user_10430,Parfum Wanita,"Barang cacat, sangat mengecewakan.",1,2024-04-09
prabasihotang,Sepatu Sneakers,"Produk bagus, bahan adem dan sesuai gambar.",4,2024-11-11
wfirgantoro,Celana Jeans,"Harga terjangkau, kualitas mantap!",4,2024-07-10
handayaniina,Kaos Oblong,"Sesuai deskripsi, kualitas oke dan tahan lama.",5,2025-06-09
user_17376,Sepatu Sneakers,"Beli karena review bagus, ternyata zonk.",1,2023-06-29
mpalastri,Tas Ransel,Barang sampai dengan aman dan cepat.,5,2025-01-24
user_16796,Sepatu Sneakers,Barang datang lebih cepat dari perkiraan.,4,2023-09-06
akbr765,Alat Bantu Angkat Galon Minum / Pegangan Angkut / Pengangkat Galon,"Desain:dak bagus

Salfok sama spatula nya 
seperti spatula sisa souvenir dan pisau curter nya jg sdh berkarat",1,2025-05-28 11:34
jnababan,Kemeja Polos,Barang sampai dengan aman dan cepat.,5,2025-01-28
feri.fei,Gosh Asti 448 Sandal Comfort,"Saran Tampilan:Respon nya d perbaiki lagi

Masa order hari jum'at jam 15:40 tapi br d respon hari selasa, jd gak sesuai sama ketentuan pengiriman, padahal tidak ada tanggal merah...",5,2025-06-05 16:56
eneng.dahlia,Sandal ringan slip wanita dewasa (36-40),alhmdulilah sesuai pesanan,5,2021-12-12 21:45
user_11071,Kursi Lipat,Ukuran tidak sesuai deskripsi.,2,2023-12-01
mahendragalak,Jam Tangan Digital,"Produk bagus, bahan adem dan sesuai gambar.",4,2024-08-29
user_24655,Makeup Set,Penjual tidak merespon chat.,1,2024-03-09
user_22360,Makeup Set,Warna tidak sesuai pesanan.,2,2023-08-25
user_15238,Mouse Wireless,Penjual tidak merespon chat.,2,2023-04-02
user_10797,Buku Catatan,"Servis buruk, tidak profesional.",2,2023-04-09
abu_azka,[​NEW ADVANCED FORMULA] SKINTIFIC - 5X Ceramide Serum Sunscreen SPF 50+ PA++++ 50ml | Melembapkan Hidrasi Lembap Sunblock Sun-Repair Invisible Serum 2-in-1 Skincare Sunscreen Skin True to Skin Sunscreen Aqua Sunblock Glowing Barrier,Pembelian ketiga disini... Secara produk ini kualitasnya oke dan cocok kami pakai... Tp QC kali ini buruk...Yang dipesan 2 pcs ceramide yg dikirim cm 1 pcs...,1,2025-06-10 21:43
user_22224,Makeup Set,"Puas banget, terima kasih seller!",4,2023-12-07
m*****y,Gosh Ravenna 449 Wedges Sandal,"Kenyamanan:empuk
Pas untuk Acara:santai dan formal
Sepadan dengan Harga:worth it banget

Bagus banget 😭 biru nya habis uk 39 nya nunggu restock gk sih mau jgaa yg biru nya😭😭🙏",5,2025-06-05 11:04
rpurwanti,Tas Ransel,"Pengiriman cepat, packing rapi. Recommended!",5,2025-06-08
user_13906,Sepatu Sneakers,Ukuran pas dan sesuai pesanan.,5,2024-08-06
user_712,Makeup Set,"Puas banget, terima kasih seller!",5,2024-03-18
user_16045,Skincare Serum,"Barang cacat, sangat mengecewakan.",2,2023-11-29
fardanaaa,SKINTIFIC - Glycolic Acid Exfoliating Daily Clarifying Toner AHA PHA Eksfoliasi Kulit Acne Treatment Eksfoliasi Wajah Summer Autumn Skin Barrier Improve,"buy one get one nya kecil ternyata moisnya, sama aja kaya beli",1,2025-06-12 09:31
